1.223627
3.226383
3.024497
1.022784
3.014589
3.226406
7.026982
3.223035
7.031338
3.019980
3.225620
7.032039
3.227005
3.224813
3.018634
3.019900
1.219370
3.019613
3.025668
3.022496
7.033119
3.020100
7.036554
7.029367
3.227620
3.021678
1.025533
3.020922
3.022201
7.030436
1.022689
3.022637
1.020589
1.420647
3.223982
3.019918
3.227699
3.021860
3.228204
1.026880
1.022167
3.024747
3.022417
1.228829
3.232209
3.022526
3.223112
7.030687
1.420245
1.222736
7.033105
1.022928
3.223537
4.038413
1.217448
7.234211
3.017015
1.024163
3.429692
3.024718
3.224832
7.031767
3.021212
1.220436
3.022611
1.212299
3.220800
3.024798
1.025079
7.228707
1.024393
3.018871
1.022940
3.026454
7.231342
3.018858
7.033059
1.221794
3.028561
3.225062
3.023486
1.024304
3.226725
7.242868
1.018080
1.026111
1.023806
3.221526
1.024484
3.017928
3.024167
3.025591
3.018470
7.240519
1.016999
7.029243
1.023741
1.421438
7.028000
3.021455
