0.121312
2.958282
0.043173
0.000624
0.000962
0.000802
0.000501
0.000646
0.000982
0.001453
0.241115
0.000885
0.464483
0.036467
0.001504
0.000645
0.000733
0.000514
0.000821
0.000447
0.397635
0.018028
0.000921
0.001187
0.000888
0.000607
0.000752
0.000563
0.000722
0.018218
0.000568
0.000982
0.000947
0.115882
0.001068
0.000660
0.000752
0.310745
0.440587
0.022730
0.000475
0.037889
0.000563
0.000665
0.561068
0.000709
0.001446
0.008069
0.000461
0.000531
0.123333
2.772061
0.000964
0.001109
0.000682
0.000577
0.118174
1.221518
0.000718
0.000531
0.015104
0.109210
0.000667
0.107743
0.000838
0.187889
0.000654
0.000836
0.000592
0.000838
0.317791
0.000964
0.000976
0.799178
0.000661
0.001366
0.032001
0.000947
0.001177
0.000882
0.000621
0.023212
0.016492
0.000640
0.001170
0.000956
1.429096
0.000723
0.003803
0.000709
0.453547
0.001426
0.000689
0.030417
0.034198
0.000789
0.000510
0.000706
0.000538
0.000655
